Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
NISSAN,Gt R,雙門跑車,汽油,"GT-R, Black Edition",2009,2022,N/A
NISSAN,Gt R,雙門跑車,汽油,"GT-R, Prestige Edition",2009,2022,N/A
NISSAN,Gt R,雙門跑車,汽油,"GT-R, Track Edition",2009,2022,N/A
NISSAN,Gtrnismo,雙門跑車,汽油,GT-R Nismo,2014,2022,N/A
NISSAN,Gtrnismo,雙門跑車,汽油,"GT-R, Nismo",2014,2022,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, Acenta",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, Acenta seit 03/2024",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, Enigma",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, Kiiro",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, N-Connecta",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, N-Connecta seit 03/2024",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, N-Design",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, N-Design seit 03/2024",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, N-Sport",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, Pulse ab 07/2026",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T DCT, Tekna",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, Acenta",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, Acenta seit 03/2024",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, Enigma",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, Kiiro",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, N-Connecta",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, N-Connecta seit 03/2024",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, N-Design",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, N-Sport",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, N-Style",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, Tekna",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke 1.0 DIG-T, Visia",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117 DCT, Acenta",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117 DCT, N-Connecta",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117 DCT, N-Design",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117 DCT, Tekna",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117, Acenta",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117, N-Connecta",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117, N-Design",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117, Tekna",2019,至今,N/A
NISSAN,Juke,轎車,汽油,"Juke DIG-T 117, Visia",2019,至今,N/A
NISSAN,Juke,轎車,油電混合,"Juke 1.6 Hybrid 4AMT, Acenta",2019,至今,N/A
NISSAN,Juke,轎車,油電混合,"Juke 1.6 Hybrid 4AMT, N-Connecta",2019,至今,N/A
NISSAN,Leaf,高背掀背車,電力,"Leaf 52 kWh, Engage seit 02/2026",2026,至今,N/A
NISSAN,Leaf,高背掀背車,電力,"Leaf 75 kWh, Advance seit 02/2026",2026,至今,N/A
NISSAN,Leaf,高背掀背車,電力,"Leaf 75 kWh, Engage seit 02/2026",2026,至今,N/A
NISSAN,Leaf,高背掀背車,電力,"Leaf 75 kWh, Engage+ seit 02/2026",2026,至今,N/A
NISSAN,Leaf,高背掀背車,電力,"Leaf 75 kWh, Evolve seit 02/2026",2026,至今,N/A
NISSAN,Micra,高背掀背車,電力,"Micra, Advance seit 09/2025",2025,至今,N/A
NISSAN,Micra,高背掀背車,電力,"Micra, Engage seit 09/2025",2025,至今,N/A
NISSAN,Micra,高背掀背車,電力,"Micra, Evolve seit 09/2025",2025,至今,N/A
NISSAN,Navara,皮卡,柴油,"Navara DC 4x4 EU6 S&S, Visia",2015,2021,N/A
NISSAN,Navara,皮卡,柴油,"Navara DC 4x4 S&S, Visia",2015,2021,N/A
NISSAN,Navara,皮卡,柴油,"Navara DC, Visia",2015,2021,N/A
NISSAN,Navara,皮卡,柴油,"Navara KC 4x4 EU6 S&S, Visia",2015,2021,N/A
NISSAN,Navara,皮卡,柴油,"Navara KC 4x4 S&S, Visia",2015,2021,N/A
NISSAN,Navara,皮卡,柴油,"Navara KC, Visia",2015,2021,N/A
NISSAN,Nissan Juke Nismo,高背掀背車,汽油,"Juke 1.6 DIG-T ALL-MODE 4x4i CVT, Nismo",2013,2019,N/A
NISSAN,Nissan Juke Nismo,高背掀背車,汽油,"Juke 1.6 DIG-T ALL-MODE 4x4i Xtronic, Nismo RS",2013,2019,N/A
NISSAN,Nissan Juke Nismo,高背掀背車,汽油,"Juke 1.6 DIG-T, Nismo",2013,2019,N/A
NISSAN,Nissan Juke Nismo,高背掀背車,汽油,"Juke 1.6 DIG-T, Nismo RS",2013,2019,N/A
NISSAN,Note,廂型車,柴油,"Note 1.5 dci, Black Edition",2013,2017,N/A
