Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
MAYBACH,57,轎車,汽油,Maybach 57,2002,2012,N/A
MAYBACH,57 S,精選型,汽油,Maybach 57 S,2005,2012,N/A
MAYBACH,62,轎車,汽油,Maybach 62,2002,2012,N/A
MAYBACH,62 S,精選型,汽油,Maybach 62 S,2005,2012,N/A
