Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
MG,Mg3,高背掀背車,汽油,"3, Comfort seit 02/2025",2024,至今,N/A
MG,Mg3,高背掀背車,汽油,"3, Standard seit 02/2025",2024,至今,N/A
MG,Mg3,高背掀背車,油電混合,"3 Hybrid+, Comfort seit 04/2024",2024,至今,N/A
MG,Mg3,高背掀背車,油電混合,"3 Hybrid+, Luxury seit 04/2024",2024,至今,N/A
MG,Mg3,高背掀背車,油電混合,"3 Hybrid+, Standard",2024,至今,N/A
MG,Mg3,高背掀背車,油電混合,"3 Hybrid+, Standard seit 06/2026",2024,至今,N/A
