Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
MINI-BMW,Clubman John Cooper Works,旅行車,汽油,Mini John Cooper Works Clubman Aut.,2008,2024,N/A
MINI-BMW,Clubvan,貨車,柴油,Mini Cooper D Clubvan,2012,2014,N/A
MINI-BMW,Clubvan,貨車,柴油,Mini Cooper D Clubvan Automatik,2012,2014,N/A
MINI-BMW,Clubvan,貨車,汽油,Mini Cooper Clubvan,2012,2014,N/A
MINI-BMW,Clubvan,貨車,汽油,Mini Cooper Clubvan Automatik,2012,2014,N/A
MINI-BMW,Clubvan,貨車,汽油,Mini One Clubvan,2012,2014,N/A
MINI-BMW,Clubvan,貨車,汽油,Mini One Clubvan Automatik,2012,2014,N/A
MINI-BMW,Countryman,轎車,柴油,"Mini Countryman D, Blackyard seit 01/2026",2023,至今,N/A
MINI-BMW,Countryman,轎車,柴油,"Mini Countryman D, Classic Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,柴油,"Mini Countryman D, Classic Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, Blackyard seit 01/2026",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, Classic Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, Classic Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, Essential Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, Essential Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, Favoured Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, Favoured Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, John Cooper Works Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman C, John Cooper Works Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman ONE, Classic Trim seit 01/2026",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman ONE, Essential Trim seit 01/2026",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman S ALL4, Classic Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman S ALL4, Classic Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman S ALL4, Essential Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman S ALL4, Essential Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman S ALL4, Favoured Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman S ALL4, Favoured Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman S ALL4, John Cooper Works Trim",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman S ALL4, John Cooper Works Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman, JCW ALL4",2023,至今,N/A
MINI-BMW,Countryman,轎車,汽油,"Mini Countryman, JCW ALL4 seit 10/2024",2023,至今,N/A
MINI-BMW,Countryman,轎車,電力,"Mini Countryman E, Blackyard",2023,至今,N/A
MINI-BMW,Countryman,轎車,電力,"Mini Countryman E, Blackyard seit 01/2026",2023,至今,N/A
MINI-BMW,Countryman,轎車,電力,"Mini Countryman E, Classic Trim",2023,至今,N/A
MINI-BMW,Countryman John Cooper Works,轎車,汽油,Mini John Cooper Works Countryman All4,2012,2018,N/A
MINI-BMW,Countryman John Cooper Works,轎車,汽油,Mini John Cooper Works Countryman All4 Aut.,2012,2018,N/A
MINI-BMW,Coupe,敞篷跑車,柴油,Mini Cooper SD Coupe,2011,2015,N/A
MINI-BMW,Coupe,敞篷跑車,柴油,Mini Cooper SD Coupe Aut.,2011,2015,N/A
MINI-BMW,Coupe,敞篷跑車,汽油,Mini Cooper Coupe,2011,2015,N/A
MINI-BMW,Coupe,敞篷跑車,汽油,Mini Cooper Coupe Aut.,2011,2015,N/A
MINI-BMW,Coupe,敞篷跑車,汽油,Mini Cooper S Coupe,2011,2015,N/A
