Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
SUZUKI,Ignis,休旅車,汽油,"Ignis 1.2 Dualjet Hybrid Allgrip, Comfort+",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis 1.2 Dualjet Hybrid CVT, Comfort",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis 1.2 Dualjet Hybrid, Club",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis 1.2 Dualjet Hybrid, Comfort",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis 1.2 Dualjet Hybrid, Comfort+",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,Ignis Dualjet,2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet AGS, Comfort+",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet Allgrip, Comfort",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet Allgrip, Comfort+",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet Allgrip, Intro Edition+",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet, Club",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet, Comfort",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet, Comfort+",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet, Intro Edition",2016,2025,N/A
SUZUKI,Ignis,休旅車,汽油,"Ignis Dualjet, Intro Edition+",2016,2025,N/A
SUZUKI,Ignis,休旅車,油電混合,"Ignis (SHVS) Hybrid, Comfort+",2016,2025,N/A
SUZUKI,Ignis,休旅車,油電混合,"Ignis 1.2 Dualjet Hybrid, Club",2016,2025,N/A
SUZUKI,Ignis,休旅車,油電混合,"Ignis 1.2 Dualjet Hybrid, Comfort",2016,2025,N/A
SUZUKI,Jimny,休旅車,汽油,"Jimny 1.5 ALLGRIP Automatik, Comfort",2018,2024,N/A
SUZUKI,Jimny,休旅車,汽油,"Jimny 1.5 ALLGRIP Automatik, Comfort+",2018,2024,N/A
SUZUKI,Jimny,休旅車,汽油,"Jimny 1.5 ALLGRIP, Comfort",2018,2024,N/A
SUZUKI,Jimny,休旅車,汽油,"Jimny 1.5 ALLGRIP, Comfort+",2018,2024,N/A
SUZUKI,Kizashi,轎車,汽油,"Kizashi 2.4 4x2, Sport",2010,2014,N/A
SUZUKI,Kizashi,轎車,汽油,"Kizashi 2.4 4x4 CVT, Sport",2010,2014,N/A
SUZUKI,Liana,旅行車,柴油,"Liana Kombi 1.4 DDiS, Comfort",2001,2008,N/A
SUZUKI,Liana,旅行車,柴油,"Liana Kombi 1.4 DDiS, Comfort Family",2001,2008,N/A
SUZUKI,Liana,旅行車,汽油,"Liana Kombi 1.3, Club",2001,2008,N/A
SUZUKI,Liana,旅行車,汽油,"Liana Kombi 1.6 4WD, Comfort",2001,2008,N/A
SUZUKI,Liana,旅行車,汽油,"Liana Kombi 1.6 4WD, Snow",2001,2008,N/A
SUZUKI,Liana,旅行車,汽油,"Liana Kombi 1.6 Automatik, Comfort",2001,2008,N/A
SUZUKI,Liana,旅行車,汽油,"Liana Kombi 1.6, Comfort",2001,2008,N/A
SUZUKI,Liana,旅行車,汽油,"Liana Kombi 1.6, Comfort Family",2001,2008,N/A
SUZUKI,Splash,轎車,柴油,"Splash 1.3 DDiS, Club",2008,2014,N/A
SUZUKI,Splash,轎車,柴油,"Splash 1.3 DDiS, Comfort",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.0, Basic",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.0, Club",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.0, Comfort",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.2 Automatik, Club",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.2 Automatik, Comfort",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.2 Automatik, active+",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.2, Club",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.2, Comfort",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.2, Germany's next Topmodel",2008,2014,N/A
SUZUKI,Splash,轎車,汽油,"Splash 1.2, active+",2008,2014,N/A
SUZUKI,Swace,旅行車,油電混合,"Swace 1.8 Hybrid CVT, Comfort+",2021,至今,N/A
SUZUKI,Swace,旅行車,油電混合,"Swace 1.8 Hybrid CVT, Comfort+ seit 03/2023",2021,至今,N/A
SUZUKI,Swift,高背掀背車,汽油,"Swift 1.2 Dualjet Hybrid Allgrip MT, Club seit 09/2024",2024,至今,N/A
SUZUKI,Swift,高背掀背車,汽油,"Swift 1.2 Dualjet Hybrid Allgrip MT, Comfort seit 04/2024",2024,至今,N/A
SUZUKI,Swift,高背掀背車,汽油,"Swift 1.2 Dualjet Hybrid Allgrip MT, Comfort+ seit 04/2024",2024,至今,N/A
SUZUKI,Swift,高背掀背車,汽油,"Swift 1.2 Dualjet Hybrid CVT, Comfort seit 04/2024",2024,至今,N/A
SUZUKI,Swift,高背掀背車,汽油,"Swift 1.2 Dualjet Hybrid CVT, Comfort+ seit 04/2024",2024,至今,N/A
SUZUKI,Swift,高背掀背車,汽油,"Swift 1.2 Dualjet Hybrid MT, Club seit 04/2024",2024,至今,N/A
SUZUKI,Swift,高背掀背車,汽油,"Swift 1.2 Dualjet Hybrid MT, Comfort seit 04/2024",2024,至今,N/A
SUZUKI,Swift,高背掀背車,汽油,"Swift 1.2 Dualjet Hybrid MT, Comfort+ seit 04/2024",2024,至今,N/A
SUZUKI,Sx4,高背掀背車,柴油,"SX4 S-Cross 1.6 DDiS, 4x2 Club",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,柴油,"SX4 S-Cross 1.6 DDiS, 4x2 Comfort",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,柴油,"SX4 S-Cross 1.6 DDiS, 4x2 Comfort+",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT CVT, 4x2 Comfort",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT CVT, 4x2 Comfort+",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT CVT, 4x2 limited",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT CVT, 4x4 Comfort",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT CVT, 4x4 Comfort+",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT CVT, 4x4 limited",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x2 Club",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x2 Comfort",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x2 Comfort+",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x2 limited",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x2 limited+",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x4 Comfort",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x4 Comfort+",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x4 limited",2013,至今,N/A
SUZUKI,Sx4,高背掀背車,汽油,"SX4 S-Cross 1.6 VVT, 4x4 limited+",2013,至今,N/A
SUZUKI,Vitara,休旅車,柴油,"Vitara 1.6 DDiS (4x2), Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,柴油,"Vitara 1.6 DDiS (4x2), Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,柴油,"Vitara 1.6 DDiS (4x4) Allgrip, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.0 Boosterjet Allgrip Aut., Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.0 Boosterjet Allgrip, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.0 Boosterjet Aut., Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.0 Boosterjet, Club",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.0 Boosterjet, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Allgrip Aut., Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Allgrip Automatik, S",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Allgrip, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Allgrip, Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Allgrip, S",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Automatik, S",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid AT, Comfort seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid AT, Comfort+ seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip AT, Comfort seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip AT, Comfort+ seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip Automatik, Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip, Comfort ""SHIINKAI""",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip, Comfort seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip, Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip, Comfort+ ""SHINKAI""",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Allgrip, Comfort+ seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid Automatik, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid, Club",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid, Club seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid, Comfort ""SHINKAI""",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid, Comfort seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid, Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid, Comfort+ ""SHINKAI""",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet Hybrid, Comfort+ seit 12/2025",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.4 Boosterjet, S",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x2) Automatik, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x2) Automatik, Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x2), Club",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x2), Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x2), Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x4) Allgrip Automatik, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x4) Allgrip Automatik, Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x4) Allgrip, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x4) Allgrip, Comfort+",2015,至今,N/A
SUZUKI,Vitara,休旅車,汽油,"Vitara 1.6 (4x4) Allgrip, Limited",2015,至今,N/A
SUZUKI,Vitara,休旅車,油電混合,"Vitara 1.5 Dualjet Hybrid AGS, Comfort",2015,至今,N/A
SUZUKI,Vitara,休旅車,油電混合,"Vitara 1.5 Dualjet Hybrid AGS, Comfort ""SHINKAI""",2015,至今,N/A
SUZUKI,Wagon R,旅行車,柴油,"WAGON R+ 1.3 DDiS, Club",2000,2006,N/A
SUZUKI,Wagon R,旅行車,柴油,"WAGON R+ 1.3 DDiS, Club City",2000,2006,N/A
SUZUKI,Wagon R,旅行車,柴油,"WAGON R+ 1.3 DDiS, Comfort",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3 Automatik, Club",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3 Automatik, Comfort",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Club",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Club City",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Club City Four Grip",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Club Four Grip",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Comfort",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Comfort City",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Comfort City Four Grip",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Comfort Four Grip",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Comfort Four Grip Style-35",2000,2006,N/A
SUZUKI,Wagon R,旅行車,汽油,"WAGON R+ 1.3, Comfort Style-35",2000,2006,N/A
