Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
PORSCHE,Cayenne,休旅車,汽油,Cayenne GTS Tiptronic S seit 01/2025,2023,至今,N/A
PORSCHE,Cayenne,休旅車,汽油,Cayenne S Coupe Tiptronic S,2023,至今,N/A
PORSCHE,Cayenne,休旅車,汽油,Cayenne S Coupe Tiptronic S seit 01/2025,2023,至今,N/A
PORSCHE,Cayenne,休旅車,汽油,Cayenne S Tiptronic S,2023,至今,N/A
PORSCHE,Cayenne,休旅車,汽油,Cayenne S Tiptronic S seit 01/2025,2023,至今,N/A
PORSCHE,Cayenne,休旅車,汽油,Cayenne Tiptronic S,2023,至今,N/A
PORSCHE,Cayenne,休旅車,汽油,Cayenne Tiptronic S seit 01/2025,2023,至今,N/A
PORSCHE,Cayenne,休旅車,汽油,"Cayenne Tiptronic S, Black Edition seit 07/2025",2023,至今,N/A
PORSCHE,Cayenne Electric,休旅車,電力,Cayenne Coupe Electric seit 04/2026,2026,至今,N/A
PORSCHE,Cayenne Electric,休旅車,電力,Cayenne Electric seit 11/2025,2026,至今,N/A
PORSCHE,Cayenne Electric,休旅車,電力,Cayenne S Coupe Electric seit 04/2026,2026,至今,N/A
PORSCHE,Cayenne Electric,休旅車,電力,Cayenne S Electric seit 03/2026,2026,至今,N/A
PORSCHE,Cayenne Electric,休旅車,電力,Cayenne Turbo Coupe Electric seit 04/2026,2026,至今,N/A
PORSCHE,Cayenne Electric,休旅車,電力,Cayenne Turbo Electric seit 11/2025,2026,至今,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman GTS,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman GTS 4.0,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman GTS 4.0 PDK,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman GTS PDK,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman PDK,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman S,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman S PDK,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman T,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,718 Cayman T PDK,2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,"718 Cayman, Style Edition",2016,2025,N/A
PORSCHE,Cayman,雙門跑車,汽油,"718 Cayman, Style Edition PDK",2016,2025,N/A
PORSCHE,Cayman Gt4,雙門跑車,汽油,718 Cayman GT4,2015,至今,N/A
PORSCHE,Cayman Gt4,雙門跑車,汽油,718 Cayman GT4 PDK,2015,至今,N/A
PORSCHE,Cayman Gt4,雙門跑車,汽油,718 Cayman GT4 RS,2015,至今,N/A
PORSCHE,Cayman Gt4,雙門跑車,汽油,718 Cayman GT4 RS seit 01/2025,2015,至今,N/A
PORSCHE,Cayman Gt4,雙門跑車,汽油,Cayman GT4,2015,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan,2024,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan 4,2024,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan 4 seit 01/2025,2024,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan 4S,2024,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan 4S seit 01/2025,2024,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan GTS seit 10/2025,2024,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan Turbo,2024,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan Turbo seit 01/2025,2024,至今,N/A
PORSCHE,Macan,休旅車,電力,Macan seit 01/2025,2024,至今,N/A
PORSCHE,Panamera,高背掀背車,插電式油電混合,Panamera 4 E-Hybrid,2023,至今,N/A
PORSCHE,Panamera,高背掀背車,插電式油電混合,Panamera 4 E-Hybrid Executive,2023,至今,N/A
PORSCHE,Panamera,高背掀背車,插電式油電混合,Panamera 4 E-Hybrid seit 01/2025,2023,至今,N/A
PORSCHE,Panamera,高背掀背車,汽油,Panamera,2023,至今,N/A
PORSCHE,Panamera,高背掀背車,汽油,Panamera 4,2023,至今,N/A
PORSCHE,Panamera,高背掀背車,汽油,Panamera 4 seit 01/2025,2023,至今,N/A
PORSCHE,Panamera,高背掀背車,汽油,Panamera GTS,2023,至今,N/A
PORSCHE,Panamera,高背掀背車,汽油,Panamera GTS seit 01/2025,2023,至今,N/A
PORSCHE,Panamera,高背掀背車,汽油,Panamera seit 01/2025,2023,至今,N/A
PORSCHE,Taycan,轎車,電力,Taycan 4 Cross Turismo,2019,至今,N/A
PORSCHE,Taycan,轎車,電力,Taycan 4 Cross Turismo seit 01/2025,2019,至今,N/A
PORSCHE,Taycan,轎車,電力,Taycan 4S Cross Turismo,2019,至今,N/A
PORSCHE,Taycan,轎車,電力,Taycan 4S Cross Turismo seit 01/2025,2019,至今,N/A
