Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 200, Advanced Progressive",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 200, Edition 1",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 200, Edition 19",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 200, Edition 2020",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 200, Edition 2021",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 200, Progressive",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 200, Style",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,A 220 4Matic 7G-DCT,2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 4Matic 7G-DCT, Edition 1",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 4Matic 7G-DCT, Edition 19",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 4Matic 7G-DCT, Edition 2020",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 4Matic 7G-DCT, Progressive",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 4Matic 7G-DCT, Style",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 4Matic 8G-DCT, Entry seit 10/2022",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 4Matic 8G-DCT, Progressive Advanced seit 10/2022",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 4Matic 8G-DCT, Special Edition seit 01/2025",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,A 220 7G-DCT,2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 7G-DCT, Edition 1",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 7G-DCT, Edition 19",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 7G-DCT, Progressive",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 220 7G-DCT, Style",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,A 250 4Matic 7G-DCT,2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, Advanced Progressive",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, Edition 1",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, Edition 19",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, Edition 2020",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, Edition 2021",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, Progressive",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, Style",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 8G-DCT, Progressive Advanced seit 10/2022",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 4Matic 8G-DCT, Special Edition seit 01/2025",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,A 250 7G-DCT,2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 7G-DCT, Advanced Progressive",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 7G-DCT, Edition 1",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 7G-DCT, Edition 19",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 7G-DCT, Edition 2020",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 7G-DCT, Edition 2021",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 7G-DCT, Progressive",2018,至今,N/A
MERCEDES-BENZ,A Klasse,高背掀背車,汽油,"A 250 7G-DCT, Style",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,插電式油電混合,"A 250 e 8G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,插電式油電混合,"A 250 e 8G-DCT, AMG Line Advanced Plus",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,插電式油電混合,"A 250 e 8G-DCT, AMG Line Advanced seit 07/2024",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,柴油,"A 160 d, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,柴油,"A 180 d, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 160 7G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 160, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 160, Advanced AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 180 7G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 180 7G-DCT, AMG Line Advanced Plus",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 180 7G-DCT, AMG Line Advanced seit 07/2024",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 180 7G-DCT, Advanced AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 180 7G-DCT, Edition AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 180, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 180, Advanced AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200 4Matic 8G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200 4Matic 8G-DCT, Advanced AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200 7G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200 7G-DCT, AMG Line Advanced Plus",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200 7G-DCT, AMG Line Advanced seit 07/2024",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200 7G-DCT, Advanced AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200 7G-DCT, Edition AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 200, Advanced AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 220 4Matic 7G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 220 4Matic 8G-DCT, AMG Line Advanced Plus",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 220 4Matic 8G-DCT, AMG Line Advanced seit 07/2024",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 220 4Matic 8G-DCT, Edition AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 220 7G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 250 4Matic 7G-DCT, Advanced AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 250 4Matic 8G-DCT, AMG Line Advanced Plus",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 250 4Matic 8G-DCT, AMG Line Advanced seit 07/2024",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 250 4Matic 8G-DCT, Edition AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 250 7G-DCT, AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"A 250 7G-DCT, Advanced AMG Line",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,AMG A 35 4Matic AMG Speedshift DCT 7G,2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 35 4Matic AMG Speedshift DCT 7G, AMG Edition 55",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 35 4Matic AMG Speedshift DCT 7G, Advanced-Plus",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 35 4Matic AMG Speedshift DCT 7G, Edition 1",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 35 4Matic AMG Speedshift DCT 8G, AMG Line Advanced Plus seit 10/2022",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,AMG A 45 4Matic+ AMG Speedshift DCT 8G,2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 4Matic+ AMG Speedshift DCT 8G, Advanced-Plus",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 4Matic+ AMG Speedshift DCT 8G, Edition 55",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,AMG A 45 S 4Matic+ AMG Speedshift DCT 8G,2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 S 4Matic+ AMG Speedshift DCT 8G, AMG Line Premium",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 S 4Matic+ AMG Speedshift DCT 8G, AMG Line Premium seit 03/2025",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 S 4Matic+ AMG Speedshift DCT 8G, AMG Street Style Edition",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 S 4Matic+ AMG Speedshift DCT 8G, Advanced-Plus",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 S 4Matic+ AMG Speedshift DCT 8G, Edition 1",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 S 4Matic+ AMG Speedshift DCT 8G, Edition 55",2018,至今,N/A
MERCEDES-BENZ,Amg A Klasse,高背掀背車,汽油,"AMG A 45 S 4Matic+ AMG Speedshift DCT 8G, Limited Edition",2018,至今,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,柴油,"C 220 d Cabrio 4Matic 9G-TRONIC, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,柴油,"C 220 d Cabrio 9G-TRONIC, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,柴油,"C 220 d Cabrio, AMG Line",2014,2023,N/A
